2026-06-11 05:21:43,179 | INFO     | FINALBOT | [DYNAMIC] Loaded 2 symbols: ['EURUSD', 'EURUSD-OTC']
2026-06-11 05:24:41,708 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:41,708 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:41,708 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:41,715 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:41,718 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 355 candles
2026-06-11 05:24:41,719 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:41,720 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:41,910 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130281771}
2026-06-11 05:24:41,995 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:41,996 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:24:41,996 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:42,001 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 500 candles
2026-06-11 05:24:42,003 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 355 candles
2026-06-11 05:24:42,005 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 168 candles
2026-06-11 05:24:42,006 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 104 candles
2026-06-11 05:24:42,156 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130282000000000,"from":1781130240,"to":1781130300,"min_at":1781130265,"max_at":1781130267,"id":3214748,"open":1.152975,"close":1.152985,"min":1.152945,"max":1.153015,"ask":1.153,"bid":1.15297,"volume":58,"phase":"T"}}
2026-06-11 05:24:42,165 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130282000000000,"from":1781130240,"to":1781130300,"min_at":1781130251,"max_at":1781130272,"id":4501668,"open":1.165025,"close":1.164895,"min":1.164625,"max":1.165045,"ask":1.1649,"bid":1.16489,"volume":0,"phase":"T"}}
2026-06-11 05:24:42,166 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130282000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.152985,"min":1.15287,"max":1.15302,"ask":1.153,"bid":1.15297,"volume":374,"phase":"T"}}
2026-06-11 05:24:42,167 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130282000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.164895,"min":1.164625,"max":1.166475,"ask":1.1649,"bid":1.16489,"volume":0,"phase":"T"}}
2026-06-11 05:24:42,168 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130282000000000,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.164895,"min":1.164625,"max":1.166785,"ask":1.1649,"bid":1.16489,"volume":0,"phase":"T"}}
2026-06-11 05:24:42,169 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130282000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.152985,"min":1.15287,"max":1.15308,"ask":1.153,"bid":1.15297,"volume":803,"phase":"T"}}
2026-06-11 05:24:42,192 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":3600,"at":1781130282000000000,"from":1781128800,"to":1781132400,"id":75059,"open":1.165255,"close":1.164895,"min":1.163035,"max":1.166785,"ask":1.1649,"bid":1.16489,"volume":0,"phase":"T"}}
2026-06-11 05:24:42,199 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130282000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.152985,"min":1.152845,"max":1.1536,"ask":1.153,"bid":1.15297,"volume":1867,"phase":"T"}}
2026-06-11 05:24:42,240 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:42,241 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:24:42,241 | INFO     | FINALBOT | [CYCLE #279 | 22:24:42 UTC] EURUSD: 1.15330 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.13889 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:24:42,243 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:42,243 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:42,244 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:42,248 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:42,249 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 355 candles
2026-06-11 05:24:42,250 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:42,251 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:42,491 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:42,491 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:24:42,491 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:42,495 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 500 candles
2026-06-11 05:24:42,496 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 355 candles
2026-06-11 05:24:42,497 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 168 candles
2026-06-11 05:24:42,498 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 104 candles
2026-06-11 05:24:42,720 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:42,721 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:24:42,721 | INFO     | FINALBOT | [CYCLE #280 | 22:24:42 UTC] EURUSD: 1.15327 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.13820 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:24:42,724 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:42,724 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:42,725 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:42,732 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:42,735 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 356 candles
2026-06-11 05:24:42,737 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:42,740 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:42,894 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130282787}
2026-06-11 05:24:42,999 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence CALL entry=76 block=0 conf=40
2026-06-11 05:24:43,012 | INFO     | FINALBOT | [M5 CONFIRM] pa_snr CALL confirmed by M5 (RSI14=60.1, Close vs MA20=above)
2026-06-11 05:24:43,012 | INFO     | FINALBOT | [CONF REJECT] pa_snr CALL - Dynamic Conf=70% (Min 72%) - REJECTED
2026-06-11 05:24:43,015 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 1
2026-06-11 05:24:43,016 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:24:43,016 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:43,021 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 500 candles
2026-06-11 05:24:43,022 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 356 candles
2026-06-11 05:24:43,023 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 168 candles
2026-06-11 05:24:43,024 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 104 candles
2026-06-11 05:24:43,140 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130283000000000,"from":1781130240,"to":1781130300,"min_at":1781130265,"max_at":1781130267,"id":3214748,"open":1.152975,"close":1.152985,"min":1.152945,"max":1.153015,"ask":1.153,"bid":1.15297,"volume":58,"phase":"T"}}
2026-06-11 05:24:43,141 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130283000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.152985,"min":1.15287,"max":1.15302,"ask":1.153,"bid":1.15297,"volume":374,"phase":"T"}}
2026-06-11 05:24:43,167 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130283000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.152985,"min":1.15287,"max":1.15308,"ask":1.153,"bid":1.15297,"volume":803,"phase":"T"}}
2026-06-11 05:24:43,194 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130283000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.152985,"min":1.152845,"max":1.1536,"ask":1.153,"bid":1.15297,"volume":1867,"phase":"T"}}
2026-06-11 05:24:43,199 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130283005591774,"from":1781130240,"to":1781130300,"min_at":1781130251,"max_at":1781130272,"id":4501668,"open":1.165025,"close":1.164875,"min":1.164625,"max":1.165045,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:43,201 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130283005591774,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.164875,"min":1.164625,"max":1.166475,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:43,227 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130283005591774,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.164875,"min":1.164625,"max":1.166785,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:43,244 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":3600,"at":1781130283005591774,"from":1781128800,"to":1781132400,"id":75059,"open":1.165255,"close":1.164875,"min":1.163035,"max":1.166785,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:43,273 | INFO     | FINALBOT | [M5 CONFIRM] pa_snr CALL confirmed by M5 (RSI14=46.7, Close vs MA20=above)
2026-06-11 05:24:43,273 | INFO     | FINALBOT | [CONF REJECT] pa_snr CALL - Dynamic Conf=40% (Min 72%) - REJECTED
2026-06-11 05:24:43,276 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 1
2026-06-11 05:24:43,276 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:24:43,276 | INFO     | FINALBOT | [CYCLE #281 | 22:24:43 UTC] EURUSD: 1.15328 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.13864 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:24:43,279 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:43,279 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:43,280 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:43,284 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:43,286 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 356 candles
2026-06-11 05:24:43,287 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:43,291 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:43,541 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence CALL entry=76 block=0 conf=40
2026-06-11 05:24:43,550 | INFO     | FINALBOT | [FRESHNESS] Discarding pa_snr CALL - 60.0s late
2026-06-11 05:24:43,553 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:43,553 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:24:43,554 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:43,560 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 500 candles
2026-06-11 05:24:43,562 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 356 candles
2026-06-11 05:24:43,564 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 168 candles
2026-06-11 05:24:43,566 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 104 candles
2026-06-11 05:24:43,807 | INFO     | FINALBOT | [FRESHNESS] Discarding pa_snr CALL - 60.0s late
2026-06-11 05:24:43,810 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:43,811 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:24:43,811 | INFO     | FINALBOT | [CYCLE #282 | 22:24:43 UTC] EURUSD: 1.15325 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.13817 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:24:43,814 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:43,814 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:43,814 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:43,818 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:43,819 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 356 candles
2026-06-11 05:24:43,823 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:43,825 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:43,917 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130283802}
2026-06-11 05:24:44,033 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence CALL entry=76 block=0 conf=40
2026-06-11 05:24:44,041 | INFO     | FINALBOT | [FRESHNESS] Discarding pa_snr CALL - 120.0s late
2026-06-11 05:24:44,045 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:44,046 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:24:44,046 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:44,051 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 500 candles
2026-06-11 05:24:44,054 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 356 candles
2026-06-11 05:24:44,056 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 168 candles
2026-06-11 05:24:44,058 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 104 candles
2026-06-11 05:24:44,140 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130284000000000,"from":1781130240,"to":1781130300,"min_at":1781130251,"max_at":1781130272,"id":4501668,"open":1.165025,"close":1.164875,"min":1.164625,"max":1.165045,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:44,169 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130284000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.164875,"min":1.164625,"max":1.166475,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:44,176 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130284000000000,"from":1781130240,"to":1781130300,"min_at":1781130265,"max_at":1781130267,"id":3214748,"open":1.152975,"close":1.152985,"min":1.152945,"max":1.153015,"ask":1.153,"bid":1.15297,"volume":58,"phase":"T"}}
2026-06-11 05:24:44,183 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130284000000000,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.164875,"min":1.164625,"max":1.166785,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:44,195 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130284000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.152985,"min":1.15287,"max":1.15302,"ask":1.153,"bid":1.15297,"volume":374,"phase":"T"}}
2026-06-11 05:24:44,197 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130284000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.152985,"min":1.15287,"max":1.15308,"ask":1.153,"bid":1.15297,"volume":803,"phase":"T"}}
2026-06-11 05:24:44,198 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":3600,"at":1781130284000000000,"from":1781128800,"to":1781132400,"id":75059,"open":1.165255,"close":1.164875,"min":1.163035,"max":1.166785,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:44,199 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130284000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.152985,"min":1.152845,"max":1.1536,"ask":1.153,"bid":1.15297,"volume":1867,"phase":"T"}}
2026-06-11 05:24:44,308 | INFO     | FINALBOT | [FRESHNESS] Discarding pa_snr CALL - 120.0s late
2026-06-11 05:24:44,310 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:44,310 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:24:44,311 | INFO     | FINALBOT | [CYCLE #283 | 22:24:44 UTC] EURUSD: 1.15315 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.13853 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:24:44,313 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:44,313 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:44,313 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:44,320 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:44,324 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 356 candles
2026-06-11 05:24:44,327 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:44,329 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:44,621 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence CALL entry=76 block=0 conf=40
2026-06-11 05:24:44,626 | INFO     | FINALBOT | [FRESHNESS] Discarding pa_snr CALL - 180.0s late
2026-06-11 05:24:44,628 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:44,628 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:24:44,628 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:44,637 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 500 candles
2026-06-11 05:24:44,639 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 356 candles
2026-06-11 05:24:44,641 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 168 candles
2026-06-11 05:24:44,642 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 104 candles
2026-06-11 05:24:45,060 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130284816}
2026-06-11 05:24:45,092 | INFO     | FINALBOT | [FRESHNESS] Discarding pa_snr CALL - 180.0s late
2026-06-11 05:24:45,094 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:24:45,095 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:24:45,095 | INFO     | FINALBOT | [CYCLE #284 | 22:24:45 UTC] EURUSD: 1.15311 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.13885 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:24:45,097 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:24:45,097 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:24:45,097 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:24:45,102 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 500 candles
2026-06-11 05:24:45,103 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 356 candles
2026-06-11 05:24:45,104 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 168 candles
2026-06-11 05:24:45,105 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 104 candles
2026-06-11 05:24:45,145 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130285000000000,"from":1781130240,"to":1781130300,"min_at":1781130265,"max_at":1781130267,"id":3214748,"open":1.152975,"close":1.152985,"min":1.152945,"max":1.153015,"ask":1.153,"bid":1.15297,"volume":58,"phase":"T"}}
2026-06-11 05:24:45,157 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130285000000000,"from":1781130240,"to":1781130300,"min_at":1781130251,"max_at":1781130272,"id":4501668,"open":1.165025,"close":1.164875,"min":1.164625,"max":1.165045,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
2026-06-11 05:24:45,158 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130285000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.164875,"min":1.164625,"max":1.166475,"ask":1.16488,"bid":1.16487,"volume":0,"phase":"T"}}
